Transaction Amount,Carbon Volume,Price per Ton,Origin Country,Cross-Border Flag,Buyer Industry,Sudden Transaction Spike,Transaction Hour,Entity Type,Label,company id,nama perusahaan,Nama Perusahaan,Sektor Perusahaan,Alamat,Kontak,NPWP,Situs Web
35965354.05,80845529.42,0.44,Panama,True,Real Estate,True,3,Foundation,Red-Flag,PAN-FOUNDATION-REAL_ESTATE-077,Foundation Real Estate Panama 077,PT Nusantara Energi 720,Energi,"Jl. Merdeka No. 630, Jakarta Pusat, DKI Jakarta",0812-720-1620,90.840.160.8-500.620,https://www.nusantara-energi-720.co.id
48737.42,2759.2,17.66,Singapore,False,Technology,False,12,CV,Normal,SGP-CV-TECHNOLOGY-090,CV Technology Singapore 090,PT Satria Digital 721,Manufaktur,"Jl. Sudirman No. 631, Bandung, Jawa Barat",0812-721-1621,91.847.163.0-505.631,https://www.satria-digital-721.co.id
1103627.08,105035.73,10.51,Indonesia,True,Consulting,False,20,PT,Suspicious,IDN-PT-CONSULTING-043,PT Consulting Indonesia 043,PT Bumi Manufaktur 722,Teknologi,"Jl. Thamrin No. 632, Surabaya, Jawa Timur",0812-722-1622,92.854.166.1-510.642,https://www.bumi-manufaktur-722.co.id
15186.55,1180.2,12.87,Singapore,False,Manufacturing,False,17,Ltd.,Normal,SGP-LTD-MANUFACTURING-100,Ltd. Manufacturing Singapore 100,PT Arunika Kesehatan 723,Kesehatan,"Jl. Gatot Subroto No. 633, Yogyakarta, DI Yogyakarta",0812-723-1623,93.861.169.2-515.653,https://www.arunika-kesehatan-723.co.id
31425.72,2827.35,11.11,Singapore,False,Forestry,False,15,Ltd.,Normal,SGP-LTD-FORESTRY-099,Ltd. Forestry Singapore 099,PT Mandiri Keuangan 724,Keuangan,"Jl. Diponegoro No. 634, Semarang, Jawa Tengah",0812-724-1624,94.868.172.3-520.664,https://www.mandiri-keuangan-724.co.id
28201.33,2615.84,10.78,Indonesia,False,Agriculture,False,17,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Samudra Logistik 725,Transportasi,"Jl. Pahlawan No. 635, Denpasar, Bali",0812-725-1625,95.875.175.4-525.675,https://www.samudra-logistik-725.co.id
26847.95,1510.15,17.78,Indonesia,False,Agriculture,False,10,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Garuda Teknologi 726,Telekomunikasi,"Jl. Asia Afrika No. 636, Makassar, Sulawesi Selatan",0812-726-1626,96.882.178.5-530.686,https://www.garuda-teknologi-726.co.id
120743.58,,0.25,Cayman Islands,True,,True,4,,Red-Flag,CAY-UNKNOWN-UNKNOWN-010,Unknown Unknown Cayman Islands 010,PT Sejahtera Agro 727,Agrikultur,"Jl. Kebon Jeruk No. 637, Medan, Sumatera Utara",0812-727-1627,97.889.181.6-535.697,https://www.sejahtera-agro-727.co.id
142922665.08,839385457.85,0.17,Panama,True,Luxury Goods,True,5,Foundation,Red-Flag,PAN-FOUNDATION-LUXURY_GOODS-076,Foundation Luxury Goods Panama 076,PT Cahaya Mineral 728,Pertambangan,"Jl. Cendana No. 638, Balikpapan, Kalimantan Timur",0812-728-1628,98.896.184.7-540.708,https://www.cahaya-mineral-728.co.id
27538.23,1507.2,18.27,Indonesia,False,Energy,False,17,PT.,Normal,IDN-PT-ENERGY-051,PT. Energy Indonesia 051,PT Mekar Elektrik 729,Jasa,"Jl. Melati No. 639, Batam, Kepulauan Riau",0812-729-1629,99.903.187.8-545.719,https://www.mekar-elektrik-729.co.id
2036896.36,9235705.35,0.22,Switzerland,True,Luxury Goods,True,4,Foundation,Red-Flag,SWI-FOUNDATION-LUXURY_GOODS-117,Foundation Luxury Goods Switzerland 117,PT Nusantara Energi 730,Energi,"Jl. Merdeka No. 640, Jakarta Pusat, DKI Jakarta",0812-730-1630,10.910.190.0-550.730,https://www.nusantara-energi-730.co.id
14168.68,1415.06,10.01,Indonesia,False,Agriculture,False,9,CV,Normal,IDN-CV-AGRICULTURE-024,CV Agriculture Indonesia 024,PT Satria Digital 731,Manufaktur,"Jl. Sudirman No. 641, Bandung, Jawa Barat",0812-731-1631,11.917.193.1-555.741,https://www.satria-digital-731.co.id
175361.37,8866.38,19.78,Singapore,False,Energy,False,15,PT.,Normal,SGP-PT-ENERGY-110,PT. Energy Singapore 110,PT Bumi Manufaktur 732,Teknologi,"Jl. Thamrin No. 642, Surabaya, Jawa Timur",0812-732-1632,12.924.196.2-560.752,https://www.bumi-manufaktur-732.co.id
1471957.46,,14.66,UAE,True,,False,23,,Suspicious,UAE-UNKNOWN-UNKNOWN-141,Unknown Unknown UAE 141,PT Arunika Kesehatan 733,Kesehatan,"Jl. Gatot Subroto No. 643, Yogyakarta, DI Yogyakarta",0812-733-1633,13.931.199.3-565.763,https://www.arunika-kesehatan-733.co.id
26096.05,1073.36,24.31,Indonesia,False,Technology,True,20,Foundation,Suspicious,IDN-FOUNDATION-TECHNOLOGY-032,Foundation Technology Indonesia 032,PT Mandiri Keuangan 734,Keuangan,"Jl. Diponegoro No. 644, Semarang, Jawa Tengah",0812-734-1634,14.938.202.4-570.774,https://www.mandiri-keuangan-734.co.id
75622.47,3866.51,19.56,Indonesia,False,Energy,False,15,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Samudra Logistik 735,Transportasi,"Jl. Pahlawan No. 645, Denpasar, Bali",0812-735-1635,15.945.205.5-575.785,https://www.samudra-logistik-735.co.id
3232.8,198.86,16.26,Indonesia,True,Agriculture,False,11,PT,Normal,IDN-PT-AGRICULTURE-042,PT Agriculture Indonesia 042,PT Garuda Teknologi 736,Telekomunikasi,"Jl. Asia Afrika No. 646, Makassar, Sulawesi Selatan",0812-736-1636,16.952.208.6-580.796,https://www.garuda-teknologi-736.co.id
91852.7,209050.27,0.44,Switzerland,True,Luxury Goods,True,0,Individual,Red-Flag,SWI-INDIVIDUAL-LUXURY_GOODS-119,Individual Luxury Goods Switzerland 119,PT Sejahtera Agro 737,Agrikultur,"Jl. Kebon Jeruk No. 647, Medan, Sumatera Utara",0812-737-1637,17.959.211.7-585.807,https://www.sejahtera-agro-737.co.id
40055.97,3434.69,11.66,USA,False,Manufacturing,False,16,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Cahaya Mineral 738,Pertambangan,"Jl. Cendana No. 648, Balikpapan, Kalimantan Timur",0812-738-1638,18.966.214.8-590.818,https://www.cahaya-mineral-738.co.id
12457448.51,53378566.76,0.23,Switzerland,True,Real Estate,True,4,LLC,Red-Flag,SWI-LLC-REAL_ESTATE-123,LLC Real Estate Switzerland 123,PT Mekar Elektrik 739,Jasa,"Jl. Melati No. 649, Batam, Kepulauan Riau",0812-739-1639,19.973.217.0-595.829,https://www.mekar-elektrik-739.co.id
14763.1,1065.07,13.86,Indonesia,False,Forestry,False,10,CV,Normal,IDN-CV-FORESTRY-026,CV Forestry Indonesia 026,PT Nusantara Energi 740,Energi,"Jl. Merdeka No. 650, Jakarta Pusat, DKI Jakarta",0812-740-1640,20.980.220.1-600.840,https://www.nusantara-energi-740.co.id
11315.09,917.01,12.34,Indonesia,False,Manufacturing,False,9,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Satria Digital 741,Manufaktur,"Jl. Sudirman No. 651, Bandung, Jawa Barat",0812-741-1641,21.987.223.2-605.851,https://www.satria-digital-741.co.id
5169.01,270.09,19.14,Indonesia,False,Manufacturing,False,10,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Bumi Manufaktur 742,Teknologi,"Jl. Thamrin No. 652, Surabaya, Jawa Timur",0812-742-1642,22.994.226.3-610.862,https://www.bumi-manufaktur-742.co.id
2281680.95,9188097.77,0.25,Cayman Islands,True,Luxury Goods,True,2,Individual,Red-Flag,CAY-INDIVIDUAL-LUXURY_GOODS-006,Individual Luxury Goods Cayman Islands 006,PT Arunika Kesehatan 743,Kesehatan,"Jl. Gatot Subroto No. 653, Yogyakarta, DI Yogyakarta",0812-743-1643,23.101.229.4-615.873,https://www.arunika-kesehatan-743.co.id
4336.68,,19.09,Malaysia,False,,False,10,,Normal,MYS-UNKNOWN-UNKNOWN-074,Unknown Unknown Malaysia 074,PT Mandiri Keuangan 744,Keuangan,"Jl. Diponegoro No. 654, Semarang, Jawa Tengah",0812-744-1644,24.108.232.5-620.884,https://www.mandiri-keuangan-744.co.id
20195.71,1126.01,17.94,Indonesia,True,Technology,False,15,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Samudra Logistik 745,Transportasi,"Jl. Pahlawan No. 655, Denpasar, Bali",0812-745-1645,25.115.235.6-625.895,https://www.samudra-logistik-745.co.id
2236992.35,10237593.67,0.22,UAE,True,Holding Company,True,0,Individual,Red-Flag,UAE-INDIVIDUAL-HOLDING_COMPANY-131,Individual Holding Company UAE 131,PT Garuda Teknologi 746,Telekomunikasi,"Jl. Asia Afrika No. 656, Makassar, Sulawesi Selatan",0812-746-1646,26.122.238.7-630.906,https://www.garuda-teknologi-746.co.id
240377.53,13763.55,17.46,Indonesia,True,Holding Company,False,23,PT,Suspicious,IDN-PT-HOLDING_COMPANY-046,PT Holding Company Indonesia 046,PT Sejahtera Agro 747,Agrikultur,"Jl. Kebon Jeruk No. 657, Medan, Sumatera Utara",0812-747-1647,27.129.241.8-635.917,https://www.sejahtera-agro-747.co.id
55593.88,5912.13,9.4,UAE,False,Consulting,False,21,Foundation,Suspicious,UAE-FOUNDATION-CONSULTING-125,Foundation Consulting UAE 125,PT Cahaya Mineral 748,Pertambangan,"Jl. Cendana No. 658, Balikpapan, Kalimantan Timur",0812-748-1648,28.136.244.0-640.928,https://www.cahaya-mineral-748.co.id
15327.69,1449.62,10.57,China,False,Technology,False,20,PT,Suspicious,CHN-PT-TECHNOLOGY-022,PT Technology China 022,PT Mekar Elektrik 749,Jasa,"Jl. Melati No. 659, Batam, Kepulauan Riau",0812-749-1649,29.143.247.1-645.939,https://www.mekar-elektrik-749.co.id
11322.63,1066.01,10.62,USA,False,Manufacturing,False,14,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Nusantara Energi 750,Energi,"Jl. Merdeka No. 660, Jakarta Pusat, DKI Jakarta",0812-750-1650,30.150.250.2-650.950,https://www.nusantara-energi-750.co.id
71109.21,5793.3,12.27,Vietnam,False,Holding Company,False,22,Foundation,Suspicious,VIE-FOUNDATION-HOLDING_COMPANY-170,Foundation Holding Company Vietnam 170,PT Satria Digital 751,Manufaktur,"Jl. Sudirman No. 661, Bandung, Jawa Barat",0812-751-1651,31.157.253.3-655.961,https://www.satria-digital-751.co.id
63275.46,6526.8,9.69,Indonesia,False,Consulting,True,6,Foundation,Suspicious,IDN-FOUNDATION-CONSULTING-029,Foundation Consulting Indonesia 029,PT Bumi Manufaktur 752,Teknologi,"Jl. Thamrin No. 662, Surabaya, Jawa Timur",0812-752-1652,32.164.256.4-660.972,https://www.bumi-manufaktur-752.co.id
9770.69,951.81,10.27,Indonesia,False,Technology,False,9,CV,Normal,IDN-CV-TECHNOLOGY-028,CV Technology Indonesia 028,PT Arunika Kesehatan 753,Kesehatan,"Jl. Gatot Subroto No. 663, Yogyakarta, DI Yogyakarta",0812-753-1653,33.171.259.5-665.983,https://www.arunika-kesehatan-753.co.id
125714458.45,1013737572.56,0.12,Cayman Islands,True,Consulting,True,0,LLC,Red-Flag,CAY-LLC-CONSULTING-008,LLC Consulting Cayman Islands 008,PT Mandiri Keuangan 754,Keuangan,"Jl. Diponegoro No. 664, Semarang, Jawa Tengah",0812-754-1654,34.178.262.6-670.994,https://www.mandiri-keuangan-754.co.id
130851.98,6458.11,20.26,UAE,True,Technology,True,19,Individual,Suspicious,UAE-INDIVIDUAL-TECHNOLOGY-134,Individual Technology UAE 134,PT Samudra Logistik 755,Transportasi,"Jl. Pahlawan No. 665, Denpasar, Bali",0812-755-1655,35.185.265.7-675.105,https://www.samudra-logistik-755.co.id
6517.07,461.48,14.12,Indonesia,False,Energy,False,15,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Garuda Teknologi 756,Telekomunikasi,"Jl. Asia Afrika No. 666, Makassar, Sulawesi Selatan",0812-756-1656,36.192.268.8-680.116,https://www.garuda-teknologi-756.co.id
1287275.57,,0.47,Panama,True,,False,5,,Red-Flag,PAN-UNKNOWN-UNKNOWN-085,Unknown Unknown Panama 085,PT Sejahtera Agro 757,Agrikultur,"Jl. Kebon Jeruk No. 667, Medan, Sumatera Utara",0812-757-1657,37.199.271.0-685.127,https://www.sejahtera-agro-757.co.id
38275.3,1977.35,19.36,Indonesia,False,Technology,False,13,PT,Normal,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Cahaya Mineral 758,Pertambangan,"Jl. Cendana No. 668, Balikpapan, Kalimantan Timur",0812-758-1658,38.206.274.1-690.138,https://www.cahaya-mineral-758.co.id
150772.14,840802.84,0.18,Cayman Islands,True,Holding Company,True,3,Foundation,Red-Flag,CAY-FOUNDATION-HOLDING_COMPANY-001,Foundation Holding Company Cayman Islands 001,PT Mekar Elektrik 759,Jasa,"Jl. Melati No. 669, Batam, Kepulauan Riau",0812-759-1659,39.213.277.2-695.149,https://www.mekar-elektrik-759.co.id
114908.56,9726.65,11.81,Indonesia,False,Manufacturing,False,9,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Nusantara Energi 760,Energi,"Jl. Merdeka No. 670, Jakarta Pusat, DKI Jakarta",0812-760-1660,40.220.280.3-700.160,https://www.nusantara-energi-760.co.id
537127.45,46117.76,11.65,Vietnam,False,Real Estate,True,18,Foundation,Suspicious,VIE-FOUNDATION-REAL_ESTATE-171,Foundation Real Estate Vietnam 171,PT Satria Digital 761,Manufaktur,"Jl. Sudirman No. 671, Bandung, Jawa Barat",0812-761-1661,41.227.283.4-705.171,https://www.satria-digital-761.co.id
255015.61,662942.49,0.38,Switzerland,True,Luxury Goods,True,2,LLC,Red-Flag,SWI-LLC-LUXURY_GOODS-122,LLC Luxury Goods Switzerland 122,PT Bumi Manufaktur 762,Teknologi,"Jl. Thamrin No. 672, Surabaya, Jawa Timur",0812-762-1662,42.234.286.5-710.182,https://www.bumi-manufaktur-762.co.id
870847.58,56217.12,15.49,Indonesia,True,Holding Company,False,19,Foundation,Suspicious,IDN-FOUNDATION-HOLDING_COMPANY-030,Foundation Holding Company Indonesia 030,PT Arunika Kesehatan 763,Kesehatan,"Jl. Gatot Subroto No. 673, Yogyakarta, DI Yogyakarta",0812-763-1663,43.241.289.6-715.193,https://www.arunika-kesehatan-763.co.id
173277.81,9553.17,18.14,UK,False,Forestry,False,10,PT.,Normal,UK-PT-FORESTRY-150,PT. Forestry UK 150,PT Mandiri Keuangan 764,Keuangan,"Jl. Diponegoro No. 674, Semarang, Jawa Tengah",0812-764-1664,44.248.292.7-720.204,https://www.mandiri-keuangan-764.co.id
112413.77,6875.83,16.35,Indonesia,False,Energy,False,17,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Samudra Logistik 765,Transportasi,"Jl. Pahlawan No. 675, Denpasar, Bali",0812-765-1665,45.255.295.8-725.215,https://www.samudra-logistik-765.co.id
28615.94,2090.6,13.69,Indonesia,False,Technology,False,12,CV,Normal,IDN-CV-TECHNOLOGY-028,CV Technology Indonesia 028,PT Garuda Teknologi 766,Telekomunikasi,"Jl. Asia Afrika No. 676, Makassar, Sulawesi Selatan",0812-766-1666,46.262.298.0-730.226,https://www.garuda-teknologi-766.co.id
7708.0,760.69,10.13,UK,False,Energy,False,17,PT,Normal,UK-PT-ENERGY-145,PT Energy UK 145,PT Sejahtera Agro 767,Agrikultur,"Jl. Kebon Jeruk No. 677, Medan, Sumatera Utara",0812-767-1667,47.269.301.1-735.237,https://www.sejahtera-agro-767.co.id
7133.27,665.57,10.72,Indonesia,False,Forestry,False,16,Ltd.,Normal,IDN-LTD-FORESTRY-039,Ltd. Forestry Indonesia 039,PT Cahaya Mineral 768,Pertambangan,"Jl. Cendana No. 678, Balikpapan, Kalimantan Timur",0812-768-1668,48.276.304.2-740.248,https://www.cahaya-mineral-768.co.id
3061.55,184.73,16.57,USA,False,Manufacturing,False,16,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Mekar Elektrik 769,Jasa,"Jl. Melati No. 679, Batam, Kepulauan Riau",0812-769-1669,49.283.307.3-745.259,https://www.mekar-elektrik-769.co.id
315272.87,27880.59,11.31,China,True,Holding Company,True,18,Individual,Suspicious,CHN-INDIVIDUAL-HOLDING_COMPANY-016,Individual Holding Company China 016,PT Nusantara Energi 770,Energi,"Jl. Merdeka No. 680, Jakarta Pusat, DKI Jakarta",0812-770-1670,50.290.310.4-750.270,https://www.nusantara-energi-770.co.id
15562.31,1076.33,14.46,Indonesia,False,Energy,False,17,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Satria Digital 771,Manufaktur,"Jl. Sudirman No. 681, Bandung, Jawa Barat",0812-771-1671,51.297.313.5-755.281,https://www.satria-digital-771.co.id
158363.62,18967.14,8.35,China,False,Technology,False,22,Individual,Suspicious,CHN-INDIVIDUAL-TECHNOLOGY-018,Individual Technology China 018,PT Bumi Manufaktur 772,Teknologi,"Jl. Thamrin No. 682, Surabaya, Jawa Timur",0812-772-1672,52.304.316.6-760.292,https://www.bumi-manufaktur-772.co.id
43644.57,2594.7,16.82,USA,False,Manufacturing,False,10,PT,Normal,USA-PT-MANUFACTURING-165,PT Manufacturing USA 165,PT Arunika Kesehatan 773,Kesehatan,"Jl. Gatot Subroto No. 683, Yogyakarta, DI Yogyakarta",0812-773-1673,53.311.319.7-765.303,https://www.arunika-kesehatan-773.co.id
36590.81,,13.83,Singapore,False,,False,13,,Normal,SGP-UNKNOWN-UNKNOWN-114,Unknown Unknown Singapore 114,PT Mandiri Keuangan 774,Keuangan,"Jl. Diponegoro No. 684, Semarang, Jawa Tengah",0812-774-1674,54.318.322.8-770.314,https://www.mandiri-keuangan-774.co.id
28131.02,2487.15,11.31,Indonesia,False,Manufacturing,False,17,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Samudra Logistik 775,Transportasi,"Jl. Pahlawan No. 685, Denpasar, Bali",0812-775-1675,55.325.325.0-775.325,https://www.samudra-logistik-775.co.id
85398.21,7120.05,11.99,Indonesia,True,Manufacturing,False,10,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Garuda Teknologi 776,Telekomunikasi,"Jl. Asia Afrika No. 686, Makassar, Sulawesi Selatan",0812-776-1676,56.332.328.1-780.336,https://www.garuda-teknologi-776.co.id
17051.09,1295.3,13.16,Malaysia,False,Technology,False,12,PT,Normal,MYS-PT-TECHNOLOGY-071,PT Technology Malaysia 071,PT Sejahtera Agro 777,Agrikultur,"Jl. Kebon Jeruk No. 687, Medan, Sumatera Utara",0812-777-1677,57.339.331.2-785.347,https://www.sejahtera-agro-777.co.id
16534030.16,37226165.72,0.44,Cayman Islands,True,Consulting,True,2,Individual,Red-Flag,CAY-INDIVIDUAL-CONSULTING-004,Individual Consulting Cayman Islands 004,PT Cahaya Mineral 778,Pertambangan,"Jl. Cendana No. 688, Balikpapan, Kalimantan Timur",0812-778-1678,58.346.334.3-790.358,https://www.cahaya-mineral-778.co.id
4562.17,251.14,18.17,Indonesia,False,Manufacturing,False,13,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Mekar Elektrik 779,Jasa,"Jl. Melati No. 689, Batam, Kepulauan Riau",0812-779-1679,59.353.337.4-795.369,https://www.mekar-elektrik-779.co.id
21811.66,1375.89,15.85,Indonesia,False,Manufacturing,False,9,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Nusantara Energi 780,Energi,"Jl. Merdeka No. 690, Jakarta Pusat, DKI Jakarta",0812-780-1680,60.360.340.5-800.380,https://www.nusantara-energi-780.co.id
372563.07,17787.35,20.95,UAE,False,Holding Company,True,8,PT,Suspicious,UAE-PT-HOLDING_COMPANY-138,PT Holding Company UAE 138,PT Satria Digital 781,Manufaktur,"Jl. Sudirman No. 691, Bandung, Jawa Barat",0812-781-1681,61.367.343.6-805.391,https://www.satria-digital-781.co.id
97392.3,4805.12,20.27,Indonesia,False,Technology,False,21,PT,Suspicious,IDN-PT-TECHNOLOGY-049,PT Technology Indonesia 049,PT Bumi Manufaktur 782,Teknologi,"Jl. Thamrin No. 692, Surabaya, Jawa Timur",0812-782-1682,62.374.346.7-810.402,https://www.bumi-manufaktur-782.co.id
19197.07,1845.74,10.4,Indonesia,False,Manufacturing,False,15,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Arunika Kesehatan 783,Kesehatan,"Jl. Gatot Subroto No. 693, Yogyakarta, DI Yogyakarta",0812-783-1683,63.381.349.8-815.413,https://www.arunika-kesehatan-783.co.id
253634.41,20894.99,12.14,Vietnam,True,Real Estate,False,7,Foundation,Suspicious,VIE-FOUNDATION-REAL_ESTATE-171,Foundation Real Estate Vietnam 171,PT Mandiri Keuangan 784,Keuangan,"Jl. Diponegoro No. 694, Semarang, Jawa Tengah",0812-784-1684,64.388.352.0-820.424,https://www.mandiri-keuangan-784.co.id
36188.42,1989.68,18.19,Indonesia,False,Manufacturing,False,11,Ltd.,Normal,IDN-LTD-MANUFACTURING-040,Ltd. Manufacturing Indonesia 040,PT Samudra Logistik 785,Transportasi,"Jl. Pahlawan No. 695, Denpasar, Bali",0812-785-1685,65.395.355.1-825.435,https://www.samudra-logistik-785.co.id
49431.84,,18.61,Indonesia,False,,False,9,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Garuda Teknologi 786,Telekomunikasi,"Jl. Asia Afrika No. 696, Makassar, Sulawesi Selatan",0812-786-1686,66.402.358.2-830.446,https://www.garuda-teknologi-786.co.id
11049.38,944.89,11.69,Indonesia,False,Energy,False,16,PT,Normal,IDN-PT-ENERGY-044,PT Energy Indonesia 044,PT Sejahtera Agro 787,Agrikultur,"Jl. Kebon Jeruk No. 697, Medan, Sumatera Utara",0812-787-1687,67.409.361.3-835.457,https://www.sejahtera-agro-787.co.id
117252.76,11524.85,10.17,Indonesia,False,Manufacturing,False,10,PT,Normal,IDN-PT-MANUFACTURING-047,PT Manufacturing Indonesia 047,PT Cahaya Mineral 788,Pertambangan,"Jl. Cendana No. 698, Balikpapan, Kalimantan Timur",0812-788-1688,68.416.364.4-840.468,https://www.cahaya-mineral-788.co.id
16703.56,971.46,17.19,Indonesia,False,Energy,False,17,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Mekar Elektrik 789,Jasa,"Jl. Melati No. 699, Batam, Kepulauan Riau",0812-789-1689,69.423.367.5-845.479,https://www.mekar-elektrik-789.co.id
282782.89,12906.73,21.91,Singapore,True,Real Estate,False,20,Individual,Suspicious,SGP-INDIVIDUAL-REAL_ESTATE-096,Individual Real Estate Singapore 096,PT Nusantara Energi 790,Energi,"Jl. Merdeka No. 700, Jakarta Pusat, DKI Jakarta",0812-790-1690,70.430.370.6-850.490,https://www.nusantara-energi-790.co.id
36480.56,2973.92,12.27,Indonesia,True,Energy,False,14,CV,Normal,IDN-CV-ENERGY-025,CV Energy Indonesia 025,PT Satria Digital 791,Manufaktur,"Jl. Sudirman No. 701, Bandung, Jawa Barat",0812-791-1691,71.437.373.7-855.501,https://www.satria-digital-791.co.id
3895.84,211.82,18.39,Malaysia,False,Forestry,False,10,PT.,Normal,MYS-PT-FORESTRY-073,PT. Forestry Malaysia 073,PT Bumi Manufaktur 792,Teknologi,"Jl. Thamrin No. 702, Surabaya, Jawa Timur",0812-792-1692,72.444.376.8-860.512,https://www.bumi-manufaktur-792.co.id
1192502.14,76273.1,15.63,China,True,Holding Company,True,22,Individual,Suspicious,CHN-INDIVIDUAL-HOLDING_COMPANY-016,Individual Holding Company China 016,PT Arunika Kesehatan 793,Kesehatan,"Jl. Gatot Subroto No. 703, Yogyakarta, DI Yogyakarta",0812-793-1693,73.451.379.0-865.523,https://www.arunika-kesehatan-793.co.id
159902.43,8741.27,18.29,Singapore,False,Technology,True,23,PT,Suspicious,SGP-PT-TECHNOLOGY-109,PT Technology Singapore 109,PT Mandiri Keuangan 794,Keuangan,"Jl. Diponegoro No. 704, Semarang, Jawa Tengah",0812-794-1694,74.458.382.1-870.534,https://www.mandiri-keuangan-794.co.id
73270.94,,16.01,Indonesia,False,,False,17,,Normal,IDN-UNKNOWN-UNKNOWN-056,Unknown Unknown Indonesia 056,PT Samudra Logistik 795,Transportasi,"Jl. Pahlawan No. 705, Denpasar, Bali",0812-795-1695,75.465.385.2-875.545,https://www.samudra-logistik-795.co.id
26798.97,2160.64,12.4,Malaysia,False,Forestry,False,16,PT,Normal,MYS-PT-FORESTRY-069,PT Forestry Malaysia 069,PT Garuda Teknologi 796,Telekomunikasi,"Jl. Asia Afrika No. 706, Makassar, Sulawesi Selatan",0812-796-1696,76.472.388.3-880.556,https://www.garuda-teknologi-796.co.id
